symbol,date,price
FND79.NZ,2022-01-18,1.6585
FND79.NZ,2022-01-19,1.652
FND79.NZ,2022-01-20,1.6534
FND79.NZ,2022-01-21,1.6585
FND79.NZ,2022-01-24,1.6588
FND79.NZ,2022-01-25,1.6555
FND79.NZ,2022-01-26,1.6525
FND79.NZ,2022-01-27,1.6487
FND79.NZ,2022-01-28,1.6524
FND79.NZ,2022-01-31,1.6527
FND79.NZ,2022-02-01,1.6541
FND79.NZ,2022-02-02,1.656
FND79.NZ,2022-02-03,1.6604
FND79.NZ,2022-02-04,1.6552
FND79.NZ,2022-02-08,1.6483
FND79.NZ,2022-02-09,1.6463
FND79.NZ,2022-02-10,1.6465
FND79.NZ,2022-02-11,1.64
FND79.NZ,2022-02-14,1.6424
FND79.NZ,2022-02-16,1.6384
FND79.NZ,2022-02-17,1.6398
FND79.NZ,2022-02-18,1.6404
FND79.NZ,2022-02-21,1.6439
FND79.NZ,2022-02-22,1.6475
FND79.NZ,2022-02-23,1.6403
FND79.NZ,2022-02-24,1.6412
FND79.NZ,2022-02-25,1.6381
FND79.NZ,2022-02-28,1.6418
FND79.NZ,2022-03-01,1.6406
FND79.NZ,2022-03-02,1.6428
FND79.NZ,2022-03-04,1.6384
FND79.NZ,2022-03-07,1.6417
FND79.NZ,2022-03-08,1.6353
FND79.NZ,2022-03-09,1.63
FND79.NZ,2022-03-10,1.6267
FND79.NZ,2022-03-11,1.6243
FND79.NZ,2022-03-14,1.6212
FND79.NZ,2022-03-15,1.614
FND79.NZ,2022-03-16,1.6132
FND79.NZ,2022-03-17,1.6146
FND79.NZ,2022-03-18,1.6142
FND79.NZ,2022-03-21,1.6153
FND79.NZ,2022-03-22,1.6059
FND79.NZ,2022-03-23,1.6035
FND79.NZ,2022-03-24,1.6055
FND79.NZ,2022-03-25,1.5905
FND79.NZ,2022-03-28,1.587
FND79.NZ,2022-03-29,1.5877
FND79.NZ,2022-03-30,1.5905
FND79.NZ,2022-03-31,1.5934
FND79.NZ,2022-04-01,1.58869
FND79.NZ,2022-04-04,1.58752
FND79.NZ,2022-04-05,1.58965
