symbol,date,price
FND37626.NZ,2019-08-28,3.54
FND37626.NZ,2019-08-31,3.59
FND37626.NZ,2019-09-04,3.68
FND37626.NZ,2019-09-11,3.63
FND37626.NZ,2019-09-18,3.57
FND37626.NZ,2019-09-25,3.61
FND37626.NZ,2019-09-30,3.62
FND37626.NZ,2019-10-02,3.61
FND37626.NZ,2019-10-09,3.6
FND37626.NZ,2019-10-16,3.68
FND37626.NZ,2019-10-23,3.56
FND37626.NZ,2019-10-30,3.54
FND37626.NZ,2019-10-31,3.54
FND37626.NZ,2019-11-06,3.53
FND37626.NZ,2019-11-13,3.56
FND37626.NZ,2019-11-20,3.61
FND37626.NZ,2019-11-27,3.67
FND37626.NZ,2019-11-30,3.74
FND37626.NZ,2019-12-04,3.7
FND37626.NZ,2019-12-11,3.73
FND37626.NZ,2019-12-18,3.72
FND37626.NZ,2019-12-27,3.8
FND37626.NZ,2019-12-31,3.75
FND37626.NZ,2020-01-03,3.79
FND37626.NZ,2020-01-08,3.78
FND37626.NZ,2020-01-15,3.82
FND37626.NZ,2020-01-22,3.91
FND37626.NZ,2020-01-29,3.83
FND37626.NZ,2020-01-31,3.85
FND37626.NZ,2020-02-05,3.81
FND37626.NZ,2020-02-12,3.92
FND37626.NZ,2020-02-19,3.96
FND37626.NZ,2020-02-26,3.83
FND37626.NZ,2020-02-29,3.73
FND37626.NZ,2020-03-04,3.81
FND37626.NZ,2020-03-11,3.64
FND37626.NZ,2020-03-18,3.21
FND37626.NZ,2020-03-25,3.18
FND37626.NZ,2020-03-31,3.36
FND37626.NZ,2020-04-01,3.41
FND37626.NZ,2020-04-08,3.41
FND37626.NZ,2020-04-15,3.52
FND37626.NZ,2020-04-22,3.53
FND37626.NZ,2020-04-29,3.62
FND37626.NZ,2020-04-30,3.56
FND37626.NZ,2020-05-06,3.58
FND37626.NZ,2020-05-13,3.65
FND37626.NZ,2020-05-20,3.63
FND37626.NZ,2020-05-27,3.72
FND37626.NZ,2020-05-31,3.66
FND37626.NZ,2020-06-03,3.73
FND37626.NZ,2020-06-10,3.76
FND37626.NZ,2020-06-17,3.8
FND37626.NZ,2020-06-24,3.75
FND37626.NZ,2020-06-30,3.84
FND37626.NZ,2020-07-01,3.79
FND37626.NZ,2020-07-08,3.91
FND37626.NZ,2020-07-15,3.87
FND37626.NZ,2020-07-22,3.91
FND37626.NZ,2020-07-29,3.87
FND37626.NZ,2020-07-31,3.92
FND37626.NZ,2020-08-05,3.93
FND37626.NZ,2020-08-12,3.83
FND37626.NZ,2020-08-19,3.92
FND37626.NZ,2020-08-26,4.01
FND37626.NZ,2020-08-31,3.96
FND37626.NZ,2020-09-02,3.95
FND37626.NZ,2020-09-09,3.89
FND37626.NZ,2020-09-16,3.92
FND37626.NZ,2020-09-23,3.88
FND37626.NZ,2020-09-30,3.88
FND37626.NZ,2020-10-07,3.97
FND37626.NZ,2020-10-14,4.12
FND37626.NZ,2020-10-21,4.07
FND37626.NZ,2020-10-28,4.01
FND37626.NZ,2020-10-31,3.95
FND37626.NZ,2020-11-04,4.0
FND37626.NZ,2020-11-11,4.19
FND37626.NZ,2020-11-18,4.16
FND37626.NZ,2020-11-25,4.17
FND37626.NZ,2020-11-30,4.21
FND37626.NZ,2020-12-02,4.19
FND37626.NZ,2020-12-09,4.25
FND37626.NZ,2020-12-16,4.22
FND37626.NZ,2020-12-23,4.26
FND37626.NZ,2020-12-30,4.33
FND37626.NZ,2020-12-31,4.28
FND37626.NZ,2021-01-06,4.38
FND37626.NZ,2021-01-13,4.31
FND37626.NZ,2021-01-20,4.26
FND37626.NZ,2021-01-27,4.38
FND37626.NZ,2021-01-31,4.28
FND37626.NZ,2021-02-03,4.27
FND37626.NZ,2021-02-10,4.16
FND37626.NZ,2021-02-17,4.11
FND37626.NZ,2021-02-24,3.97
FND37626.NZ,2021-02-28,3.95
FND37626.NZ,2021-03-03,3.99
FND37626.NZ,2021-03-08,3.9
FND37626.NZ,2021-03-10,3.95
FND37626.NZ,2021-03-15,4.07
FND37626.NZ,2021-03-17,4.08
FND37626.NZ,2021-03-22,3.97
FND37626.NZ,2021-03-24,3.98
FND37626.NZ,2021-03-29,3.98
FND37626.NZ,2021-03-31,4.05
FND37626.NZ,2021-04-07,3.99
FND37626.NZ,2021-04-12,4.0
FND37626.NZ,2021-04-14,4.08
FND37626.NZ,2021-04-19,4.08
FND37626.NZ,2021-04-21,4.0
FND37626.NZ,2021-04-28,4.04
FND37626.NZ,2021-04-30,4.07
FND37626.NZ,2021-05-03,4.08
FND37626.NZ,2021-05-05,4.11
FND37626.NZ,2021-05-10,4.04
FND37626.NZ,2021-05-12,4.01
FND37626.NZ,2021-05-17,3.96
FND37626.NZ,2021-05-19,3.91
FND37626.NZ,2021-05-24,3.97
FND37626.NZ,2021-05-26,3.92
FND37626.NZ,2021-05-31,3.91
FND37626.NZ,2021-06-02,3.94
FND37626.NZ,2021-06-09,3.99
FND37626.NZ,2021-06-14,3.98
FND37626.NZ,2021-06-16,3.98
FND37626.NZ,2021-06-21,3.95
FND37626.NZ,2021-06-23,3.98
FND37626.NZ,2021-06-28,4.0
FND37626.NZ,2021-06-30,4.01
FND37626.NZ,2021-07-05,4.05
FND37626.NZ,2021-07-07,4.02
FND37626.NZ,2021-07-12,4.03
FND37626.NZ,2021-07-14,4.01
FND37626.NZ,2021-07-19,4.0
FND37626.NZ,2021-07-21,4.02
FND37626.NZ,2021-07-26,4.0
FND37626.NZ,2021-07-28,3.97
FND37626.NZ,2021-07-31,3.97
FND37626.NZ,2021-08-02,4.02
FND37626.NZ,2021-08-04,4.05
FND37626.NZ,2021-08-09,4.02
FND37626.NZ,2021-08-11,4.03
FND37626.NZ,2021-08-16,4.02
FND37626.NZ,2021-08-18,4.04
FND37626.NZ,2021-08-23,4.15
FND37626.NZ,2021-08-25,4.18
FND37626.NZ,2021-08-30,4.17
FND37626.NZ,2021-08-31,4.19
FND37626.NZ,2021-09-01,4.19
FND37626.NZ,2021-09-06,4.2
FND37626.NZ,2021-09-08,4.16
