symbol,date,price
FND37632.NZ,2021-09-06,4.94
FND37632.NZ,2021-09-08,4.94
FND37632.NZ,2021-09-13,4.87
FND37632.NZ,2021-09-15,4.9
FND37632.NZ,2021-09-20,4.79
FND37632.NZ,2021-09-22,4.86
FND37632.NZ,2021-09-27,4.9
FND37632.NZ,2021-09-29,4.9
FND37632.NZ,2021-09-30,4.84
FND37632.NZ,2021-10-04,4.79
FND37632.NZ,2021-10-06,4.86
FND37632.NZ,2021-10-11,4.87
FND37632.NZ,2021-10-13,4.85
FND37632.NZ,2021-10-18,4.89
FND37632.NZ,2021-10-20,4.85
FND37632.NZ,2021-10-27,4.89
FND37632.NZ,2021-10-31,4.94
FND37632.NZ,2021-11-01,4.91
FND37632.NZ,2021-11-03,5.0
FND37632.NZ,2021-11-08,5.0
FND37632.NZ,2021-11-10,5.02
FND37632.NZ,2021-11-15,5.08
FND37632.NZ,2021-11-17,5.12
FND37632.NZ,2021-11-22,5.15
FND37632.NZ,2021-11-24,5.24
FND37632.NZ,2021-11-29,5.22
FND37632.NZ,2021-11-30,5.17
FND37632.NZ,2021-12-01,5.15
FND37632.NZ,2021-12-06,5.27
FND37632.NZ,2021-12-08,5.35
FND37632.NZ,2021-12-13,5.37
FND37632.NZ,2021-12-15,5.42
FND37632.NZ,2021-12-20,5.3
FND37632.NZ,2021-12-22,5.33
FND37632.NZ,2021-12-29,5.39
FND37632.NZ,2021-12-31,5.35
FND37632.NZ,2022-01-05,5.33
FND37632.NZ,2022-01-10,5.37
FND37632.NZ,2022-01-12,5.37
FND37632.NZ,2022-01-17,5.36
FND37632.NZ,2022-01-19,5.24
FND37632.NZ,2022-01-24,5.16
FND37632.NZ,2022-01-26,5.16
FND37632.NZ,2022-01-31,5.41
FND37632.NZ,2022-02-02,5.48
FND37632.NZ,2022-02-09,5.45
FND37632.NZ,2022-02-14,5.33
FND37632.NZ,2022-02-16,5.36
FND37632.NZ,2022-02-21,5.17
FND37632.NZ,2022-02-23,5.02
FND37632.NZ,2022-02-28,5.12
FND37632.NZ,2022-03-02,5.12
FND37632.NZ,2022-03-07,4.81
FND37632.NZ,2022-03-09,4.92
FND37632.NZ,2022-03-14,4.85
FND37632.NZ,2022-03-16,5.02
FND37632.NZ,2022-03-21,5.07
FND37632.NZ,2022-03-23,5.05
FND37632.NZ,2022-03-28,5.2
FND37632.NZ,2022-03-30,5.19
FND37632.NZ,2022-03-31,5.14
FND37632.NZ,2022-04-04,5.2
FND37632.NZ,2022-04-06,5.08
FND37632.NZ,2022-04-11,5.06
FND37632.NZ,2022-04-13,5.14
FND37632.NZ,2022-04-20,5.13
FND37632.NZ,2022-04-27,5.05
FND37632.NZ,2022-04-30,5.04
FND37632.NZ,2022-05-02,5.1
FND37632.NZ,2022-05-04,5.21
FND37632.NZ,2022-05-09,4.97
FND37632.NZ,2022-05-11,4.94
FND37632.NZ,2022-05-16,5.04
FND37632.NZ,2022-05-18,4.91
FND37632.NZ,2022-05-23,4.9
FND37632.NZ,2022-05-25,4.88
FND37632.NZ,2022-05-30,5.01
FND37632.NZ,2022-05-31,5.03
FND37632.NZ,2022-06-01,5.03
FND37632.NZ,2022-06-08,5.06
FND37632.NZ,2022-06-13,4.77
FND37632.NZ,2022-06-15,4.83
FND37632.NZ,2022-06-20,4.66
FND37632.NZ,2022-06-22,4.79
FND37632.NZ,2022-06-27,4.93
FND37632.NZ,2022-06-29,4.93
FND37632.NZ,2022-06-30,4.86
FND37632.NZ,2022-07-04,4.91
FND37632.NZ,2022-07-06,4.97
FND37632.NZ,2022-07-11,5.01
FND37632.NZ,2022-07-13,4.91
FND37632.NZ,2022-07-18,4.89
FND37632.NZ,2022-07-20,4.96
FND37632.NZ,2022-07-25,4.94
FND37632.NZ,2022-07-27,5.05
FND37632.NZ,2022-07-31,5.15
FND37632.NZ,2022-08-01,5.08
FND37632.NZ,2022-08-03,5.2
FND37632.NZ,2022-08-08,5.14
FND37632.NZ,2022-08-10,5.13
FND37632.NZ,2022-08-15,5.22
FND37632.NZ,2022-08-17,5.29
FND37632.NZ,2022-08-22,5.22
FND37632.NZ,2022-08-24,5.19
FND37632.NZ,2022-08-29,5.1
FND37632.NZ,2022-08-31,5.02
FND37632.NZ,2022-09-05,5.01
FND37632.NZ,2022-09-07,5.08
FND37632.NZ,2022-09-12,5.17
FND37632.NZ,2022-09-14,5.08
FND37632.NZ,2022-09-19,5.07
FND37632.NZ,2022-09-21,5.02
FND37632.NZ,2022-09-28,5.08
FND37632.NZ,2022-09-30,4.93
FND37632.NZ,2022-10-03,4.99
FND37632.NZ,2022-10-05,5.16
FND37632.NZ,2022-10-10,5.06
FND37632.NZ,2022-10-12,4.97
FND37632.NZ,2022-10-17,5.1
FND37632.NZ,2022-10-19,5.06
FND37632.NZ,2022-10-26,5.07
FND37632.NZ,2022-10-31,5.1
FND37632.NZ,2022-11-02,4.92
FND37632.NZ,2022-11-07,4.93
FND37632.NZ,2022-11-09,4.91
FND37632.NZ,2022-11-14,5.01
FND37632.NZ,2022-11-16,4.99
FND37632.NZ,2022-11-21,5.02
FND37632.NZ,2022-11-23,5.01
FND37632.NZ,2022-11-28,4.96
FND37632.NZ,2022-11-30,5.07
FND37632.NZ,2022-12-05,4.93
FND37632.NZ,2022-12-07,4.8
FND37632.NZ,2022-12-12,4.86
FND37632.NZ,2022-12-14,4.85
FND37632.NZ,2022-12-19,4.7
FND37632.NZ,2022-12-21,4.8
FND37632.NZ,2022-12-28,4.67
FND37632.NZ,2022-12-30,4.6692
FND37632.NZ,2022-12-31,4.72
FND37632.NZ,2023-01-02,4.724
FND37632.NZ,2023-01-03,4.724
FND37632.NZ,2023-01-04,4.7469
FND37632.NZ,2023-01-05,4.7469
FND37632.NZ,2023-01-06,4.7469
FND37632.NZ,2023-01-09,4.7529
FND37632.NZ,2023-01-10,4.7529
FND37632.NZ,2023-01-11,4.8654
FND37632.NZ,2023-01-12,4.8654
FND37632.NZ,2023-01-13,4.8654
FND37632.NZ,2023-01-16,4.9038
FND37632.NZ,2023-01-17,4.9038
FND37632.NZ,2023-01-18,4.7915
FND37632.NZ,2023-01-19,4.7915
FND37632.NZ,2023-01-20,4.7915
FND37632.NZ,2023-01-23,4.8643
FND37632.NZ,2023-01-24,4.8643
FND37632.NZ,2023-01-25,4.8692
FND37632.NZ,2023-01-26,4.8692
FND37632.NZ,2023-01-27,4.8692
FND37632.NZ,2023-01-30,4.8526
FND37632.NZ,2023-01-31,4.9096
FND37632.NZ,2023-02-01,4.9547
FND37632.NZ,2023-02-02,4.9547
FND37632.NZ,2023-02-03,4.9547
FND37632.NZ,2023-02-06,4.9547
FND37632.NZ,2023-02-07,4.9547
FND37632.NZ,2023-02-08,5.0728
FND37632.NZ,2023-02-09,5.0728
FND37632.NZ,2023-02-10,5.0728
FND37632.NZ,2023-02-13,5.0669
FND37632.NZ,2023-02-14,5.0669
FND37632.NZ,2023-02-15,5.1414
FND37632.NZ,2023-02-16,5.1414
FND37632.NZ,2023-02-17,5.1414
FND37632.NZ,2023-02-20,5.0843
FND37632.NZ,2023-02-21,5.0843
FND37632.NZ,2023-02-22,5.0098
FND37632.NZ,2023-02-23,5.0098
FND37632.NZ,2023-02-24,5.0098
FND37632.NZ,2023-02-27,5.0247
FND37632.NZ,2023-02-28,4.9856
FND37632.NZ,2023-03-01,4.916
FND37632.NZ,2023-03-02,4.916
FND37632.NZ,2023-03-03,4.916
FND37632.NZ,2023-03-06,5.1104
FND37632.NZ,2023-03-07,5.1104
FND37632.NZ,2023-03-08,5.1017
FND37632.NZ,2023-03-09,5.1017
FND37632.NZ,2023-03-10,5.1017
FND37632.NZ,2023-03-13,4.9117
FND37632.NZ,2023-03-14,4.9117
FND37632.NZ,2023-03-15,4.9704
FND37632.NZ,2023-03-16,4.9704
FND37632.NZ,2023-03-17,4.9704
FND37632.NZ,2023-03-20,5.0147
FND37632.NZ,2023-03-21,5.0147
FND37632.NZ,2023-03-22,5.0665
FND37632.NZ,2023-03-23,5.0665
FND37632.NZ,2023-03-24,5.0665
FND37632.NZ,2023-03-27,5.1154
FND37632.NZ,2023-03-28,5.1154
FND37632.NZ,2023-03-29,5.1581
FND37632.NZ,2023-03-30,5.1581
FND37632.NZ,2023-03-31,5.2356
FND37632.NZ,2023-04-03,5.2403
FND37632.NZ,2023-04-04,5.2403
FND37632.NZ,2023-04-05,5.2096
FND37632.NZ,2023-04-06,5.2096
FND37632.NZ,2023-04-07,5.2096
FND37632.NZ,2023-04-10,5.2096
FND37632.NZ,2023-04-11,5.2096
FND37632.NZ,2023-04-12,5.2956
FND37632.NZ,2023-04-13,5.2956
FND37632.NZ,2023-04-14,5.2956
FND37632.NZ,2023-04-17,5.4168
FND37632.NZ,2023-04-18,5.4168
FND37632.NZ,2023-04-19,5.3732
FND37632.NZ,2023-04-20,5.3732
FND37632.NZ,2023-04-21,5.3732
FND37632.NZ,2023-04-24,5.424
FND37632.NZ,2023-04-25,5.424
FND37632.NZ,2023-04-26,5.4149
FND37632.NZ,2023-04-27,5.4149
FND37632.NZ,2023-04-28,5.4149
FND37632.NZ,2023-04-30,5.48
FND37632.NZ,2023-05-01,5.4595
FND37632.NZ,2023-05-02,5.4595
FND37632.NZ,2023-05-03,5.3597
FND37632.NZ,2023-05-04,5.3597
FND37632.NZ,2023-05-05,5.3597
FND37632.NZ,2023-05-08,5.3336
FND37632.NZ,2023-05-09,5.3336
FND37632.NZ,2023-05-10,5.3414
FND37632.NZ,2023-05-11,5.3414
FND37632.NZ,2023-05-12,5.3414
FND37632.NZ,2023-05-15,5.4533
FND37632.NZ,2023-05-16,5.4533
FND37632.NZ,2023-05-17,5.4553
FND37632.NZ,2023-05-18,5.4553
FND37632.NZ,2023-05-19,5.4553
FND37632.NZ,2023-05-22,5.4683
FND37632.NZ,2023-05-23,5.4683
FND37632.NZ,2023-05-24,5.5273
FND37632.NZ,2023-05-25,5.5273
FND37632.NZ,2023-05-26,5.5273
FND37632.NZ,2023-05-29,5.6546
FND37632.NZ,2023-05-30,5.6546
FND37632.NZ,2023-05-31,5.6516
FND37632.NZ,2023-06-01,5.6516
FND37632.NZ,2023-06-02,5.6516
FND37632.NZ,2023-06-05,5.6516
FND37632.NZ,2023-06-06,5.6516
FND37632.NZ,2023-06-07,5.6721
FND37632.NZ,2023-06-08,5.6721
FND37632.NZ,2023-06-09,5.6721
FND37632.NZ,2023-06-12,5.7009
FND37632.NZ,2023-06-14,5.66
