symbol,date,price
FND20410.NZ,2023-05-24,1.1114
FND20410.NZ,2023-05-25,1.1122
FND20410.NZ,2023-05-26,1.114
FND20410.NZ,2023-05-29,1.1246
FND20410.NZ,2023-05-31,1.1219
FND20410.NZ,2023-06-01,1.123
FND20410.NZ,2023-06-02,1.1245
FND20410.NZ,2023-06-06,1.132
FND20410.NZ,2023-06-08,1.1275
FND20410.NZ,2023-06-09,1.1282
FND20410.NZ,2023-06-12,1.1252
FND20410.NZ,2023-06-13,1.1312
FND20410.NZ,2023-06-14,1.1343
FND20410.NZ,2023-06-15,1.1331
FND20410.NZ,2023-06-16,1.1419
FND20410.NZ,2023-06-19,1.1394
FND20410.NZ,2023-06-20,1.1409
FND20410.NZ,2023-06-21,1.14
FND20410.NZ,2023-06-22,1.1339
FND20410.NZ,2023-06-23,1.1346
FND20410.NZ,2023-06-27,1.1276
FND20410.NZ,2023-06-28,1.1347
FND20410.NZ,2023-06-29,1.1421
FND20410.NZ,2023-06-30,1.1468
FND20410.NZ,2023-07-03,1.1515
FND20410.NZ,2023-07-05,1.1492
FND20410.NZ,2023-07-06,1.1453
FND20410.NZ,2023-07-07,1.1403
FND20410.NZ,2023-07-10,1.135
FND20410.NZ,2023-07-11,1.1374
FND20410.NZ,2023-07-12,1.1435
FND20410.NZ,2023-07-13,1.1477
FND20410.NZ,2023-07-17,1.1472
FND20410.NZ,2023-07-18,1.151
FND20410.NZ,2023-07-19,1.1578
FND20410.NZ,2023-07-20,1.1611
FND20410.NZ,2023-07-21,1.158
FND20410.NZ,2023-07-24,1.1634
FND20410.NZ,2023-07-25,1.1613
FND20410.NZ,2023-07-27,1.1625
FND20410.NZ,2023-07-28,1.1618
FND20410.NZ,2023-08-01,1.1667
FND20410.NZ,2023-08-02,1.1668
FND20410.NZ,2023-08-03,1.1593
FND20410.NZ,2023-08-04,1.1586
FND20410.NZ,2023-08-07,1.1549
FND20410.NZ,2023-08-08,1.1584
FND20410.NZ,2023-08-09,1.1577
FND20410.NZ,2023-08-11,1.1537
FND20410.NZ,2023-08-15,1.1574
FND20410.NZ,2023-08-17,1.1425
FND20410.NZ,2023-08-18,1.1383
FND20410.NZ,2023-08-21,1.133
FND20410.NZ,2023-08-22,1.1385
FND20410.NZ,2023-08-23,1.1401
FND20410.NZ,2023-08-24,1.1432
FND20410.NZ,2023-08-25,1.1375
FND20410.NZ,2023-08-28,1.1419
FND20410.NZ,2023-08-29,1.1482
FND20410.NZ,2023-08-30,1.1552
FND20410.NZ,2023-08-31,1.1571
FND20410.NZ,2023-09-01,1.1563
FND20410.NZ,2023-09-05,1.1556
FND20410.NZ,2023-09-06,1.1553
FND20410.NZ,2023-09-07,1.1526
FND20410.NZ,2023-09-08,1.1482
FND20410.NZ,2023-09-11,1.1463
FND20410.NZ,2023-09-12,1.1495
FND20410.NZ,2023-09-13,1.1459
FND20410.NZ,2023-09-14,1.1405
