symbol,date,price
VAN1579.AU,2022-12-28,1.4112
VAN1579.AU,2023-01-03,1.4191
VAN1579.AU,2023-01-04,1.4085
VAN1579.AU,2023-01-05,1.4161
VAN1579.AU,2023-01-06,1.4251
VAN1579.AU,2023-01-09,1.4116
VAN1579.AU,2023-01-10,1.4291
VAN1579.AU,2023-01-11,1.4412
VAN1579.AU,2023-01-12,1.4442
VAN1579.AU,2023-01-13,1.4475
VAN1579.AU,2023-01-17,1.4412
VAN1579.AU,2023-01-18,1.4254
VAN1579.AU,2023-01-19,1.4351
VAN1579.AU,2023-01-20,1.4442
VAN1579.AU,2023-01-23,1.4424
VAN1579.AU,2023-01-24,1.4393
VAN1579.AU,2023-01-25,1.4336
VAN1579.AU,2023-01-27,1.4467
VAN1579.AU,2023-01-30,1.4349
VAN1579.AU,2023-01-31,1.4557
VAN1579.AU,2023-02-01,1.463
VAN1579.AU,2023-02-02,1.4778
VAN1579.AU,2023-02-03,1.4908
VAN1579.AU,2023-02-06,1.5011
VAN1579.AU,2023-02-07,1.504
VAN1579.AU,2023-02-08,1.4885
VAN1579.AU,2023-02-09,1.4755
VAN1579.AU,2023-02-10,1.4826
VAN1579.AU,2023-02-13,1.4883
VAN1579.AU,2023-02-14,1.4881
VAN1579.AU,2023-02-15,1.5103
VAN1579.AU,2023-02-17,1.4965
VAN1579.AU,2023-02-24,1.48575996802238
VAN1579.AU,2023-02-27,1.49305486159688
VAN1579.AU,2023-02-28,1.48486059758169
VAN1579.AU,2023-03-01,1.47706605376237
VAN1579.AU,2023-03-02,1.49245528130309
VAN1579.AU,2023-03-03,1.51054262016588
VAN1579.AU,2023-03-06,1.5163385630059
VAN1579.AU,2023-03-07,1.5230338762866
VAN1579.AU,2023-03-08,1.52353352653143
VAN1579.AU,2023-03-09,1.5020485660038
VAN1579.AU,2023-03-10,1.47976416508444
VAN1579.AU,2023-03-13,1.46067752573199
VAN1579.AU,2023-03-14,1.48356150694514
VAN1579.AU,2023-03-15,1.47506745278305
VAN1579.AU,2023-03-16,1.48915758968722
VAN1579.AU,2023-03-17,1.46897171979614
VAN1579.AU,2023-03-20,1.4766663335665
VAN1579.AU,2023-03-21,1.50914359948036
VAN1579.AU,2023-03-22,1.48685919856101
VAN1579.AU,2023-03-23,1.48605975816928
VAN1579.AU,2023-03-24,1.50054961526931
VAN1579.AU,2023-03-27,1.50664534825622
VAN1579.AU,2023-03-28,1.49435395223344
VAN1579.AU,2023-03-29,1.51773758369142
VAN1579.AU,2023-03-30,1.52513240731488
VAN1579.AU,2023-03-31,1.54481862696113
VAN1579.AU,2023-04-03,1.51154192065554
VAN1579.AU,2023-04-04,1.51553912261417
VAN1579.AU,2023-04-05,1.51753772359348
VAN1579.AU,2023-04-06,1.53142800039972
VAN1579.AU,2023-04-11,1.5376236634356
VAN1579.AU,2023-04-12,1.52872988907765
VAN1579.AU,2023-04-13,1.52992904966523
VAN1579.AU,2023-04-14,1.54002198461077
VAN1579.AU,2023-04-17,1.54641750774458
VAN1579.AU,2023-04-18,1.54092135505146
VAN1579.AU,2023-04-19,1.54232037573698
VAN1579.AU,2023-04-20,1.52633156790247
VAN1579.AU,2023-04-21,1.54491855701009
VAN1579.AU,2023-04-24,1.54641750774458
VAN1579.AU,2023-04-26,1.54092135505146
VAN1579.AU,2023-04-27,1.55990806435495
VAN1579.AU,2023-04-28,1.57349855101429
VAN1579.AU,2023-05-01,1.56250624562806
VAN1579.AU,2023-05-02,1.54262016588388
VAN1579.AU,2023-05-03,1.53572499250525
VAN1579.AU,2023-05-04,1.52833016888178
VAN1579.AU,2023-05-05,1.53582492255421
VAN1579.AU,2023-05-08,1.52783051863695
VAN1579.AU,2023-05-09,1.52902967922454
VAN1579.AU,2023-05-10,1.53252723093834
VAN1579.AU,2023-05-11,1.54242030578595
VAN1579.AU,2023-05-12,1.55151394024183
VAN1579.AU,2023-05-15,1.548116318577
VAN1579.AU,2023-05-16,1.54561806735285
VAN1579.AU,2023-05-17,1.56090736484461
VAN1579.AU,2023-05-18,1.57969421405017
VAN1579.AU,2023-05-19,1.57030078944739
VAN1579.AU,2023-05-22,1.57569701209154
VAN1579.AU,2023-05-23,1.56430498650944
VAN1579.AU,2023-05-24,1.56930148895773
VAN1579.AU,2023-05-25,1.58179274507845
VAN1579.AU,2023-05-26,1.60037973418607
VAN1579.AU,2023-05-30,1.59698211252124
VAN1579.AU,2023-05-31,1.59318477066054
VAN1579.AU,2023-06-01,1.5900869391426
VAN1579.AU,2023-06-02,1.6008793844309
VAN1579.AU,2023-06-05,1.59758169281503
VAN1579.AU,2023-06-06,1.59188568002398
VAN1579.AU,2023-06-07,1.58399120615569
VAN1579.AU,2023-06-08,1.58299190566603
VAN1579.AU,2023-06-09,1.57619666233636
VAN1579.AU,2023-06-13,1.58868791845708
VAN1579.AU,2023-06-14,1.58638952733087
VAN1579.AU,2023-06-15,1.59438393124813
VAN1579.AU,2023-06-16,1.58888777855501
VAN1579.AU,2023-06-20,1.60097931447986
VAN1579.AU,2023-06-21,1.59178574997502
VAN1579.AU,2023-06-22,1.59778155291296
VAN1579.AU,2023-06-23,1.60297791545918
VAN1579.AU,2023-06-26,1.59728190266813
VAN1579.AU,2023-06-27,1.60957329869092
VAN1579.AU,2023-06-28,1.63445588088338
